s,D0_U5.87_F_2mA,D0_U9.A8_F_2mA,D0_U1.AA17_F_2mA,D0_U8.G3_F_2mA
9.22E-08,0.00495309,-0.002453035,0.000754105,-0.000554095
9.23E-08,0.005199044,-0.003005647,0.00047481,-0.000316066
9.23E-08,0.005295302,-0.002764687,0.000365505,-0.000222911
9.24E-08,0.004011026,-0.002175758,2.18E-05,-0.000141204
9.24E-08,0.003427195,-0.001531681,-0.00013438,-0.000104061
9.25E-08,0.001317513,-0.000179273,-0.000453092,-0.000117623
9.25E-08,0.000212554,0.000600105,-0.000620019,-0.000124726
9.26E-08,-0.001715437,0.002017308,-0.000830457,-0.000120811
9.27E-08,-0.002872314,0.002534328,-0.000956728,-0.000118462
9.27E-08,-0.003809066,0.003352889,-0.001013744,-6.53E-06
9.28E-08,-0.004450035,0.003274586,-0.001052756,7.01E-05
9.28E-08,-0.004136855,0.003166183,-0.000963449,0.000303506
9.29E-08,-0.003893233,0.002415561,-0.000893978,0.000485111
9.29E-08,-0.00267836,0.001504116,-0.00071037,0.000769056
9.30E-08,-0.001606395,0.000338598,-0.000548361,0.001019601
9.30E-08,-0.000204174,-0.00090461,-0.000341543,0.001238145
9.31E-08,0.001197859,-0.001975358,-0.000134753,0.001456659
9.31E-08,0.002092582,-0.002979329,3.44E-05,0.00151094
9.32E-08,0.003106585,-0.003418794,0.000226053,0.001572457
9.32E-08,0.003148977,-0.003780716,0.000327703,0.001431119
9.33E-08,0.003203479,-0.003295238,0.000458393,0.001249405
9.33E-08,0.002514977,-0.002944657,0.000495543,0.000962506
9.34E-08,0.001508589,-0.001658214,0.000549845,0.000543143
9.34E-08,0.000549586,-0.00084567,0.000547681,0.00021604
9.35E-08,-0.001048638,0.000717358,0.000544074,-0.000329093
9.35E-08,-0.00175573,0.001577099,0.000531454,-0.000585593
9.36E-08,-0.003105506,0.002712428,0.000507362,-0.001075228
9.36E-08,-0.003244955,0.003253005,0.000501138,-0.001192994
9.37E-08,-0.003551775,0.003403764,0.000487443,-0.001452105
9.37E-08,-0.003139262,0.003465447,0.000487801,-0.001428314
9.38E-08,-0.002085218,0.002504518,0.000488715,-0.001367526
9.38E-08,-0.001405585,0.002170314,0.00048319,-0.001253839
9.39E-08,0.000633683,0.000494645,0.00046661,-0.000912715
9.39E-08,0.001217636,6.00E-06,0.000444706,-0.000781032
9.40E-08,0.003303361,-0.001618273,0.00036647,-0.000310696
9.40E-08,0.003549889,-0.002008204,0.000326738,-0.000216492
9.41E-08,0.004617881,-0.002794954,0.000154614,0.000191612
9.41E-08,0.004506881,-0.00294624,0.000106898,0.000229625
9.42E-08,0.003907389,-0.002470454,-0.000150807,0.000434925
9.42E-08,0.003602359,-0.002399978,-0.000191496,0.00043186
9.43E-08,0.001466983,-0.000832545,-0.000476341,0.00041041
9.43E-08,0.001180832,-0.000664619,-0.000499095,0.00039505
9.44E-08,-0.001585705,0.001281545,-0.000719092,0.00024655
9.44E-08,-0.001727133,0.001415743,-0.000723545,0.000239178
9.45E-08,-0.003848855,0.002796174,-0.000790353,0.000128591
9.45E-08,-0.003863286,0.002842182,-0.000786136,0.000130591
9.47E-08,-0.004310697,0.002927205,-0.000655419,0.000192609
9.48E-08,-0.002873404,0.001612159,-0.0003608,0.000440929
9.48E-08,-0.002827046,0.001543775,-0.000351298,0.000448939
9.49E-08,-0.000342044,-0.000507911,2.28E-06,0.000753141
9.49E-08,-0.000176389,-0.000633728,2.58E-05,0.00077342
9.50E-08,0.002097912,-0.002458355,0.000329005,0.000952061
9.50E-08,0.00233315,-0.002543374,0.000360361,0.000970539
9.51E-08,0.003359274,-0.003337009,0.000537113,0.000888277
9.51E-08,0.003505841,-0.003258462,0.000562359,0.000876528
9.52E-08,0.002941067,-0.002728231,0.000593957,0.000516571
9.52E-08,0.002836487,-0.00243303,0.000599808,0.000449918
9.53E-08,0.001134582,-0.000897733,0.0005231,-7.44E-05
9.53E-08,0.000741899,-0.000465234,0.000505401,-0.000195374
9.54E-08,-0.001136783,0.001336999,0.000386768,-0.000693082
9.54E-08,-0.001662931,0.001707759,0.000353543,-0.000832472
9.55E-08,-0.002760405,0.002978659,0.000253683,-0.00112371
9.55E-08,-0.003126197,0.003063408,0.0002204,-0.001220781
9.56E-08,-0.002951653,0.003307108,0.000167751,-0.001216143
9.56E-08,-0.002883366,0.002986165,0.000147153,-0.001214328
9.57E-08,-0.001611318,0.00220156,0.000131883,-0.000948269
9.57E-08,-0.001033046,0.001553797,0.000124941,-0.000827319
9.58E-08,0.00063819,0.000193648,0.000112834,-0.000432725
9.58E-08,0.001513509,-0.000509247,0.000106493,-0.000226055
9.59E-08,0.00274597,-0.001787375,6.41E-05,0.000133033
9.59E-08,0.0034855,-0.002196385,3.86E-05,0.000348501
9.60E-08,0.003719765,-0.002843942,-4.53E-05,0.000551101
9.60E-08,0.00388006,-0.002708589,-0.000102693,0.000689729
9.61E-08,0.003079807,-0.002521185,-0.000209354,0.000703706
9.61E-08,0.002457464,-0.001836854,-0.000292303,0.000714577
9.62E-08,0.0010778,-0.001005774,-0.000383055,0.000595857
9.62E-08,-0.000139571,-5.17E-05,-0.000463132,0.000491103
9.63E-08,-0.001418112,0.000966,-0.000499715,0.000341899
9.63E-08,-0.002696653,0.001736127,-0.000536299,0.000192695
9.64E-08,-0.003315839,0.002458025,-0.000500464,0.000104356
9.64E-08,-0.004017673,0.002627806,-0.000459846,4.22E-06
9.65E-08,-0.003791563,0.00276763,-0.00036251,1.41E-05
9.65E-08,-0.00350086,0.002176435,-0.000237367,2.69E-05
9.66E-08,-0.00265727,0.001749442,-0.000113176,0.000108987
9.67E-08,-0.001424395,0.000603189,6.83E-05,0.000229019
9.67E-08,-0.000440985,-0.000120677,0.000177688,0.000318278
9.68E-08,0.001198209,-0.001313354,0.000359982,0.000467061
9.68E-08,0.001857466,-0.001969385,0.000423569,0.000500213
9.69E-08,0.003115931,-0.002621082,0.00054495,0.000563499
9.69E-08,0.003219677,-0.002931382,0.00055366,0.000513499
9.70E-08,0.003447942,-0.00266033,0.000572822,0.000403489
9.70E-08,0.003069547,-0.002549429,0.000539781,0.000290184
9.71E-08,0.002102681,-0.001391592,0.000455355,6.68E-07
9.71E-08,0.001528708,-0.000988795,0.000405765,-0.000124785
9.72E-08,-0.000192901,0.000588351,0.00025702,-0.000501075
9.72E-08,-0.000645905,0.001048311,0.000214624,-0.000586445
9.73E-08,-0.002263917,0.002332763,6.32E-05,-0.000891365
9.73E-08,-0.002415205,0.002641116,4.01E-05,-0.000910406
9.74E-08,-0.003070605,0.003004977,-5.98E-05,-0.000992896
9.74E-08,-0.002937606,0.003074944,-6.48E-05,-0.000954411
9.75E-08,-0.002219297,0.00228248,-9.17E-05,-0.000746557
9.75E-08,-0.00196059,0.002165097,-8.81E-05,-0.000683464
9.76E-08,-0.000149501,0.000516199,-6.23E-05,-0.000241784
9.76E-08,6.04E-05,0.000339545,-5.92E-05,-0.000188904
9.77E-08,0.002089802,-0.001441628,-2.94E-05,0.000322344
9.77E-08,0.002169364,-0.001564449,-3.04E-05,0.000347655
9.78E-08,0.003362967,-0.002651758,-4.53E-05,0.000727376
9.78E-08,0.003351916,-0.002687996,-4.77E-05,0.000730696
9.79E-08,0.003009292,-0.002541195,-0.000122462,0.000833618
9.80E-08,0.001226312,-0.001224512,-0.000228044,0.000645727
9.80E-08,0.001168805,-0.001164689,-0.00023145,0.000639666
9.81E-08,-0.001133331,0.00063012,-0.000305177,0.000298418
9.81E-08,-0.001286961,0.000728412,-0.000310097,0.000275645
9.82E-08,-0.003003407,0.002152225,-0.000299235,-3.41E-05
9.82E-08,-0.003180957,0.002198927,-0.000298112,-6.62E-05
9.83E-08,-0.003551836,0.002634876,-0.000186231,-0.000206854
9.83E-08,-0.003604811,0.002535779,-0.000170251,-0.000226949
9.84E-08,-0.002554011,0.001866821,1.32E-05,-0.0001673
9.84E-08,-0.00235935,0.001600345,4.72E-05,-0.00015625
9.85E-08,-0.000480601,0.000215151,0.000239753,2.67E-05
9.85E-08,-4.71E-05,-0.000124677,0.000284188,6.89E-05
9.86E-08,0.001728786,-0.001540748,0.000418333,0.000240686
9.87E-08,0.002226139,-0.001774919,0.000455901,0.000288805
9.87E-08,0.003098638,-0.002577615,0.000488643,0.000332888
9.88E-08,0.003389445,-0.002533642,0.000499557,0.000347582
9.88E-08,0.003055192,-0.002407197,0.000430035,0.000224085
9.89E-08,0.002924422,-0.002028347,0.000402836,0.000175769
9.89E-08,0.00167516,-0.001102179,0.000269412,-6.22E-05
9.90E-08,0.001107247,-0.000507407,0.000208757,-0.00017041
9.90E-08,-0.000366185,0.000741474,6.89E-05,-0.000408853
9.91E-08,-0.001137904,0.001287429,-4.28E-06,-0.000533738
9.91E-08,-0.002113512,0.002280182,-0.0001005,-0.000658054
9.92E-08,-0.00269892,0.002485985,-0.000158234,-0.000732648
9.92E-08,-0.002771974,0.002811819,-0.000188744,-0.000684373
9.93E-08,-0.002821962,0.002513096,-0.00020962,-0.000651341
9.93E-08,-0.002064428,0.002099498,-0.000185091,-0.000453302
9.94E-08,-0.001475305,0.00136473,-0.000166014,-0.00029929
9.94E-08,-0.000349467,0.0004724,-0.00011865,-3.98E-05
9.95E-08,0.000643936,-0.000397671,-7.69E-05,0.000189221
9.95E-08,0.001552808,-0.001325738,-4.10E-05,0.000402438
9.96E-08,0.00246168,-0.001922384,-5.21E-06,0.000615655
9.96E-08,0.002741541,-0.002481664,-1.66E-07,0.000706172
9.97E-08,0.003058756,-0.002482876,5.55E-06,0.00080877
9.98E-08,0.002649931,-0.002483874,-1.73E-05,0.000762421
9.98E-08,0.002124317,-0.001827494,-4.67E-05,0.000702831
9.99E-08,0.001304243,-0.001353419,-7.75E-05,0.000565741
9.99E-08,0.000105737,-0.000296055,-0.000122612,0.000365388
1.00E-07,0.000105737,0.000371678,-0.000122612,0.000365388
